,f,P,amp,ph,T0,offset,e_amp,e_ph,e_T0,e_offset,e_f,e_P,pmax
TOI2582_SECTORNone,1.6567397691179668,0.6035950960073777,0.0005794762810761,-0.4725464973782781,2390.940685421581,0.9999833920937344,4.876096218031854e-05,0.0133923482536726,0.0080835557299397,3.447920701488402e-05,0.0025090503967786,0.0009141149040788,0.0071760688449976
TOI3814_SECTORNone,0.6106440360956996,1.637615273201949,0.0005887787999841,0.112418794358138,2390.4659156970533,0.9999558887413512,4.980979119036608e-05,0.0134642661769329,0.0220492879338018,3.5220841120193805e-05,0.0023047755233585,0.0061809096220541,0.0071736925133464
TOI0711_SECTORNone,0.1251066922387487,7.993177519965429,0.0003188254127977,-0.4259714980753117,1328.701122030221,1.0000432189739823,2.728938192921468e-05,0.0136226281018333,0.1088880847064235,1.929650701653732e-05,0.0024064302378632,0.1537489620774746,0.0071703920014614
TOI4485_SECTORNone,0.2702099931971916,3.700825377210339,0.0019579757608468,0.0974125315145332,2390.2953594542737,1.000099119042207,0.0001665866957833,0.0135410747249472,0.0501131529767863,0.0001177945822438,0.0020622390465817,0.0282446496784225,0.0071532027038821
TOI3832_SECTORNone,0.1,10.0,0.0005533443108768,-0.0724144627968706,2581.207908690493,0.9999653746440952,4.6942728304891966e-05,0.0135018416293178,0.135018416293178,3.319352151178679e-05,,,0.0071440617081786
TOI0104_SECTORNone,0.7276895129381004,1.374212465921662,0.0001165544421629,0.1144684475876836,1325.1428920540566,1.0000245433504171,1.0278253436042828e-05,0.0140349420437447,0.019286992315002,7.267822703379818e-06,0.002322868352631,0.0043866437403942,0.0071429185374309
TOI1084_SECTORNone,1.482067503944169,0.6747330990921389,0.0005922924794964,-0.279989412152494,1654.114109256701,1.0001580107673225,5.0000674094520846e-05,0.0134356837467113,0.0090655005328404,3.535581571613422e-05,0.0021505030424137,0.0009790482407538,0.0071357855073981
TOI3534_SECTORNone,0.3143745536637521,3.18091902905595,0.0006648697750767,0.1766369226018841,2419.4299846465165,0.9999153158249748,5.776413624044407e-05,0.0138274413437407,0.0439839712934598,4.0845412445001606e-05,0.0027221277568885,0.027543157932145,0.0071284854873834
TOI0959_SECTORNone,0.6413640294547073,1.5591769324048432,0.0001924543456233,-0.2587735950034864,2229.53623444711,1.0000399930325303,1.760380209841208e-05,0.0145579052117485,0.0226983499902945,1.2447767838453157e-05,0.0027388168620748,0.0066581533689364,0.0071233360383814
TOI0909_SECTORNone,0.5223885236560768,1.9142840141303843,3.1800986790914607e-05,0.0277740842003238,1624.905734116383,0.9999967274927664,2.719059671378048e-06,0.0136081244933341,0.0260498151798857,1.9226655320822835e-06,0.0027089621463445,0.0099269465097317,0.0071183054479483
TOI0616_SECTORNone,1.431266565668995,0.6986818696016877,0.000129398360063,0.1854288752698457,2255.513902075349,1.000013955481596,1.3090035814398698e-05,0.0161002342231933,0.0112489417480857,9.25605309033609e-06,0.0031996524487992,0.001561930676385,0.0070835680021373
TOI4649_SECTORNone,0.1616051162459103,6.187922902628441,0.0001343044874225,-0.1845893289938076,2448.8356903894314,0.999986203206029,1.409063695081976e-05,0.0166978376156635,0.1033249318063349,9.96358493916239e-06,0.0029031235574266,0.1111617327933146,0.0070830161751649
TOI0175_SECTORNone,0.122758727436059,8.146060332214402,9.322698405285724e-05,-0.3392222232443867,1356.870736037601,1.0000085617548524,8.37483837798635e-06,0.0142973296733113,0.1164669101083533,5.921905008415495e-06,0.0019290154140498,0.1280061814978226,0.0070829324945807
TOI4182_SECTORNone,0.1968411475505645,5.080238621059249,7.999333578321522e-05,-0.2690628330916768,1326.6640972640787,1.0000064308719814,7.070354441721371e-06,0.0140671950706149,0.0714647076877125,4.999495571133608e-06,0.0021026196076508,0.0542661403324754,0.0070473847997906
TOI1323_SECTORNone,0.9754113948221688,1.0252084456962018,5.210717838918223e-05,0.0170633942679538,1711.35079985244,1.000002729607321,5.462445200487572e-06,0.0166843644561395,0.0171049513515078,3.862532043124672e-06,0.0030667392600094,0.0032233035279263,0.0070391028452052
TOI1287_SECTORNone,0.1844698209309385,5.420940915719639,6.3553578114473e-05,0.4962921537003423,1708.67581508334,1.0000066726845596,6.532936505075586e-06,0.0163601982537548,0.0886876681030643,4.619483703800091e-06,0.0026305443425061,0.0773027554585479,0.0070195139822532
TOI4086_SECTORNone,0.3553174691756928,2.814384562402511,0.000399125664677,0.0150932841463401,2390.608498899733,0.9999756166126368,3.408350886272684e-05,0.0135911052420275,0.0382505967791501,2.4100680243465936e-05,0.0024172354675691,0.0191463431263343,0.0070127034180373
TOI1862_SECTORNone,0.3605240201410089,2.773740289506585,0.0003162207548084,-0.2908400506927455,1956.6030867850588,1.0000057198175127,2.992148086401267e-05,0.0150595794606256,0.0417713622929631,2.1157682022086875e-05,0.0029329311186208,0.0225649020747202,0.006998063044283
TOI1945_SECTORNone,1.2704836807639146,0.7871018062968912,0.0001695440586907,-0.4001815016716465,2282.298090120879,1.000006458044828,1.621427883969068e-05,0.0152207198879988,0.0119802561169829,1.1465226519594826e-05,0.0029146740787895,0.0018057258561578,0.0069777327458854
TOI0806_SECTORNone,0.1,10.0,0.0003280778423887,0.4979777280451685,1320.317210343936,0.9999843015791874,2.889379820574593e-05,0.0140167674100184,0.1401676741001843,2.043100064551865e-05,,,0.0069643203236726
TOI2461_SECTORNone,0.8716539291870244,1.1472442978977695,0.0001944319477338,-0.2426221210281672,2174.512367787886,0.9999930512917864,1.7851953465413623e-05,0.0146129618665174,0.0167646371767597,1.262323735282066e-05,0.0026083805738758,0.0034330709011056,0.0069595762830547
TOI3793_SECTORNone,0.6154158665252191,1.6249174816473817,0.000847957124782,-0.3838454014908794,2580.987983596123,0.9999120154896716,7.92807566718389e-05,0.014880380089539,0.0241793897410496,5.605996066025791e-05,0.0025804598817061,0.0068133348529815,0.0069543523991207
TOI0221_SECTORNone,0.9966722928354445,1.003338817772378,0.0005357004281476,-0.2143690381922972,1325.5143430055343,0.9999789051363116,4.749140309833968e-05,0.014109549218779,0.0141566584324709,3.35814931788998e-05,0.002276420077691,0.002291646558174,0.0069520434775191
TOI0249_SECTORNone,0.1,10.0,0.0002465500697027,0.4120953693162572,1349.9913127713585,1.0000062117461133,2.077347208662068e-05,0.0134098553358901,0.1340985533589012,1.468906298123894e-05,,,0.0069231784263144
TOI4608_SECTORNone,1.7067931508517489,0.5858940783193122,0.0003419335000643,-0.4099489781155924,2474.409703385554,0.9999722186816948,3.279256741875382e-05,0.0152634918789358,0.0089427895063434,2.3187846794317863e-05,0.0028282729202353,0.000970866537055,0.0069175604037555
TOI0561_SECTORNone,0.3607933959546722,2.7716693576221494,9.423023933177694e-05,0.3626473483510421,1516.8432324081232,0.9999969972607228,9.898836316145694e-06,0.0167191417717313,0.0463399329344482,6.999534285002282e-06,0.0035387083844773,0.0271848922535393,0.0068970907693624
TOI4361_SECTORNone,0.2819214988503878,3.547086703489354,5.78451959181954e-05,0.2546433981812908,1516.9152504361518,0.9999972469774954,6.137394460180404e-06,0.0168863922152482,0.0598974972966132,4.339793241610313e-06,0.0026356094564483,0.0331607745300753,0.0068963324826265
TOI3846_SECTORNone,0.6491004850626204,1.5405935182801895,0.000855767225438,-0.4774672461479781,2420.7214355416595,1.0000839348562078,7.595218356142978e-05,0.0141255298089234,0.0217616996659011,5.370630404221242e-05,0.0024505420885764,0.0058161861604053,0.0068840863103459
TOI0310_SECTORNone,0.7061876542278546,1.4160542088397168,0.0004717000299183,-0.2347389335782898,2088.577261044759,0.9999633919592624,4.636583224016009e-05,0.0156441613812651,0.0221529805677083,3.278559439237505e-05,0.0030177975053061,0.0060513162942323,0.0068828201599805
TOI5116_SECTORNone,0.1580789567580299,6.325952679019075,0.0004189166260783,-0.1817846112281209,2527.6691719480045,0.9999634542700246,3.738834876836644e-05,0.0142045938263067,0.0898575883699027,2.643755495147961e-05,0.0025994184468579,0.1040226885667195,0.0068709420228296
TOI0303_SECTORNone,1.6861465550917687,0.5930682579045301,0.0004130407094191,-0.0616812367457117,2088.2821631605348,0.9999465749299068,4.085746488442619e-05,0.0157434057957738,0.0093369142487837,2.8890590481869e-05,0.0029982604442665,0.0010545780217357,0.0068436033132386
TOI1746_SECTORNone,0.334637637355719,2.988307017411201,0.0004893376291651,0.4179725998562147,1682.1061886133775,0.9999918276952736,4.974804333214732e-05,0.016180335485275,0.0483518100747148,3.517717879092358e-05,0.002957700432406,0.0264122022477821,0.0068116812108013
TOI1841_SECTORNone,0.1942055271891406,5.14918403442802,0.0004901416815333,-0.4176251426974979,1931.551968531338,1.0001373113141814,4.880262571250931e-05,0.0158468039153713,0.0815981097177414,3.45086675810243e-05,0.0025240029724098,0.0669216576710721,0.0067825454264975
TOI1668_SECTORNone,0.851099548478978,1.1749506879508114,0.00012400132239,0.0896246584672639,1815.9814330739869,0.9999967323585756,1.1737021972476713e-05,0.0150643963152435,0.017699922814159,8.29932782767379e-06,0.0033976645650956,0.0046905069158121,0.0067724886421483
TOI0348_SECTORNone,2.023691475752147,0.4941464704387951,0.0004331787529924,-0.0737015194530661,2088.2811986966185,1.000003730549904,4.423409922286343e-05,0.0162521257007681,0.0080309305521621,3.1278231520165325e-05,0.0029257050241396,0.0007144008009848,0.0067697317798813
TOI2575_SECTORNone,1.5751945973700598,0.6348421977002695,0.0008565860551301,-0.0826310274801523,2390.7030355337547,0.999935961681288,7.535140042386966e-05,0.0140004005137963,0.0088880450308624,5.328148621162112e-05,0.0026090980783547,0.0010515307510854,0.0067663751760638
TOI3960_SECTORNone,0.9236606445979744,1.082648704205918,0.0008030320214091,-0.4636418133993393,2420.490746801353,0.9999171992043716,7.190716525934726e-05,0.0142514625689126,0.0154293274832724,5.084604417078618e-05,0.0026547385345296,0.0031116939443328,0.0067580761060185
TOI1050_SECTORNone,0.1911007178188131,5.232842719869439,0.0002300248789916,0.1915330349224289,1626.647719019666,1.0001253505540453,2.2866132829061627e-05,0.0158211498038592,0.0827895885710888,1.6168797582941812e-05,0.0029994128879832,0.0821318521139576,0.006737660203509
TOI2583_SECTORNone,0.4368821470131253,2.2889468174353134,0.0003791637239226,0.0486390914690506,2390.544394813681,1.00000003609492,3.306394797803512e-05,0.0138786767478613,0.0317675529722306,2.3379741828067867e-05,0.003196701301747,0.0167484053101059,0.0067337895233603
TOI4044_SECTORNone,0.2336782425438468,4.279388569144867,0.0007580186803003,-0.287364717977264,1931.4188630703889,0.9999593291009604,7.828624788509288e-05,0.0164371190985588,0.0703408195800456,5.5356736753200186e-05,0.0054665815023719,0.1001104173794,0.0067002313330144
TOI1832_SECTORNone,0.2336782425438468,4.279388569144867,0.0007580186803003,-0.287364717977264,1931.4188630703889,0.9999593291009604,7.828624788509288e-05,0.0164371190985588,0.0703408195800456,5.5356736753200186e-05,0.0054665815023719,0.1001104173794,0.0067002313330144
TOI0763_SECTORNone,0.4159418723527557,2.404182090020288,9.54601800421826e-05,-0.2468201965213148,1571.2741531170311,1.0000035523173751,9.169379065427024e-06,0.0152875471500387,0.0367540470584638,6.483730116433417e-06,0.003349128056883,0.0193582666875957,0.0066905118141919
TOI0207_SECTORNone,0.2111878046104416,4.7351219065163646,0.001125917282581,-0.2224351139432596,1326.3481572151654,1.000141417874586,9.7254506137625e-05,0.0137474889401122,0.0650960360399167,6.876932079086333e-05,0.002082081748962,0.0466831449801476,0.006677831918228
TOI2640_SECTORNone,1.0971222229458188,0.9114754756447812,0.0183497655671812,-0.3698682944453134,2282.158985993331,0.9970248994843944,0.0017780075444231,0.0154213790096441,0.0140562087679138,0.0012572411916624,0.0029909300832604,0.002484827454265,0.006663380045721
TOI0742_SECTORNone,1.0406147600453526,0.960970417098848,6.85118264903135e-05,0.1834774011142365,1543.742721775957,0.9999987788351992,6.542639945100375e-06,0.0151987407353741,0.0146055402238497,4.626345072042456e-06,0.0031777990620448,0.0029345834859929,0.0066447295281031
TOI0971_SECTORNone,0.8391844557413473,1.1916331304261183,0.0001602913163734,-0.0993990971472156,2201.8556671053225,1.0000091923474153,1.4785210256617736e-05,0.0146803916159172,0.0174936410171568,1.0454722433723295e-05,0.0029981951953907,0.0042574057489611,0.0066176409065572
TOI2271_SECTORNone,0.1830666280823458,5.462492047158843,0.0003237296891268,0.199859400372201,1954.7026887821185,1.0000310877579492,2.97850520176463e-05,0.0146431989961845,0.0799883580616225,2.106121225967176e-05,0.0027708696815369,0.082679479912093,0.0066046099735397
TOI0579_SECTORNone,2.3794858139161987,0.4202588618732644,9.823618255538086e-05,0.3272992202984125,2201.5967590039395,1.0000026231927317,9.123182857461653e-06,0.014780701068852,0.0062117206088847,6.451064464515997e-06,0.0025066510877987,0.0004427184760298,0.0066038530603168
TOI0960_SECTORNone,1.8492744710198017,0.5407526117248239,0.0002010177125233,-0.4907649433353765,2202.0028833996744,0.9999885632693564,1.8729274400122538e-05,0.0148288255989304,0.0080187261714335,1.3243596935030254e-05,0.0025539836361883,0.0007468190056231,0.0066030334914997
TOI0306_SECTORNone,1.0865259662305058,0.9203645665913618,0.0003145942041756,0.4007935263131855,2087.8761892399866,0.9999833326549122,3.251723587969541e-05,0.0164506489860479,0.0151405944241906,2.2993157995975134e-05,0.0034020786711177,0.0028818019623736,0.006602713697472
TOI0462_SECTORNone,0.3616217741174703,2.765320209051231,0.0001684430695392,0.1328888217095068,1410.540727852973,0.9999982227911588,1.726750887311206e-05,0.0163153604333885,0.0451171959244043,1.220997261837642e-05,0.0025911819793781,0.0198147578651503,0.0065939089232226
TOI0117_SECTORNone,0.557416224335086,1.7939915566556217,0.0003046362686755,-0.2641308136691997,2062.3276052981296,0.9999605286761036,3.03584643241582e-05,0.0158605529239018,0.0284536980293695,2.146667599002213e-05,0.0029827132886281,0.0095995814655491,0.0065917633577248
TOI1828_SECTORNone,0.5550703291829467,1.801573507760686,0.0002127187679755,0.191689776109287,1929.478859720176,0.999997444376583,2.16095598896629e-05,0.0161681468316688,0.0291281050015195,1.528026633643746e-05,0.0027407380178616,0.0088955232248859,0.0065873960729576
TOI2184_SECTORNone,0.4406399501404044,2.2694265458258207,0.0002442380546032,-0.4431739348300668,2037.2844833876795,1.000000440912353,2.550317413297681e-05,0.0166188525960459,0.0377152652426329,1.803346737120925e-05,0.0033779407406658,0.0173973975456628,0.0065829612990731
TOI2172_SECTORNone,0.2099301031771605,4.76349025159149,0.0002242290232546,0.2494544254543773,2389.4681651027063,1.0000296079103757,1.926425927700616e-05,0.0136735291642296,0.06513372287866,1.3621888369306912e-05,0.0021299588852808,0.0483305549455369,0.0065808248046017
TOI0857_SECTORNone,0.2288425573328465,4.369816574569745,0.0001354358162108,0.1301622566605104,2115.321927612774,1.00005136740808,1.3414972238193238e-05,0.0157643613254031,0.0688873674072528,9.485817839055714e-06,0.0028380812854717,0.0541940047593179,0.0065807007736933
TOI0475_SECTORNone,0.1,10.0,0.0001843626358794,-0.4826401221434445,1442.938698464014,1.0000073829531284,1.6637342609921113e-05,0.0143625377433543,0.1436253774335435,1.1764377780399112e-05,,,0.0065800345927845
TOI0720_SECTORNone,0.1368030763774962,7.309777137179184,6.265357417585442e-05,0.3535686225478067,1489.0500501675633,1.0000057154383488,6.055836230289141e-06,0.015383260784138,0.1124482079751575,4.282122864192631e-06,0.00278989102417,0.149071805720401,0.0065793045542017
TOI4355_SECTORNone,0.1,10.0,3.292502122428359e-05,0.4012859864166671,1321.2817110736787,1.0000020670670335,2.8154130418547773e-06,0.0136093124862162,0.1360931248621623,1.9907976537365577e-06,,,0.0065653748754975
TOI1298_SECTORNone,1.1044800164354414,0.9054034343032876,0.0001967715798022,-0.1389764495469881,1929.8139043554493,0.9999728809367704,1.9888455376994007e-05,0.0160863981825672,0.0145646801600665,1.4063261664398517e-05,0.0030675081126957,0.0025146062750428,0.0065649743576979
TOI2208_SECTORNone,1.4836912205592232,0.6739946871311179,0.0062491858199667,0.4781623341950397,2035.9564673521456,0.9994397517061496,0.0006127584694015,0.0156057992410915,0.0105182257769305,0.0004332856689433,0.0031297619631924,0.0014217533311154,0.0065638561080486
TOI1755_SECTORNone,0.1297953943466051,7.704433620576732,0.0001203794898334,0.4124737607577171,1680.1770121007935,1.0000056668062365,1.3420008256045475e-05,0.0177427288754773,0.1366976768690053,9.48937884142921e-06,0.003421968667936,0.2031222339323016,0.0065554984237949
TOI0812_SECTORNone,0.4024534754271401,2.484759260529828,0.0002135046447494,0.3556464339133266,2173.3465054603776,1.0000253621896842,1.9996459839407545e-05,0.0149061648354979,0.0370382311139875,1.4139632352169537e-05,0.0028037331088601,0.0173103283526136,0.0065552595552868
TOI1458_SECTORNone,0.1478867872432535,6.7619293017376645,0.0001580623867763,0.1678806367682036,1763.5538628794263,1.0000429634282662,1.772120096872074e-05,0.0178436931721598,0.1206577917120441,1.2530781375752049e-05,0.0051053705232963,0.2334363683276278,0.0065532104059855
TOI4317_SECTORNone,0.342123163756602,2.92292398158528,0.0001222388884264,-0.373826391613243,1412.000833811764,0.9999934616365244,1.2434791019756171e-05,0.0161900887891281,0.0473223987857377,8.792725052707172e-06,0.0025307488633213,0.0216214139456344,0.0065421791979867
TOI3626_SECTORNone,0.1335427129025229,7.488240865152496,0.0001859027821452,0.0520514012327692,2447.3044395688785,0.9999897766744512,1.961889410377972e-05,0.0167961121322743,0.1257733332445805,1.3872653060163408e-05,0.0024539333534147,0.137601248454597,0.0065392808687416
TOI0682_SECTORNone,0.161979299265124,6.173628386694173,8.137740375700315e-05,0.2987695624807499,1542.43388583031,1.0000009706802984,7.680286874612494e-06,0.0150208235213351,0.0927329824828383,5.43078293049653e-06,0.002756634973273,0.1050655238043546,0.0065129985397079
TOI0503_SECTORNone,0.5416394289015076,1.8462466848620824,7.538452774779323e-05,-0.4674146521146957,1492.50017048268,1.0000094170782627,7.344470726410586e-06,0.0155059513593117,0.028627811292762,5.193325054871014e-06,0.0030373594008578,0.0103532247198869,0.0065090738238732
TOI1489_SECTORNone,0.6558656304773227,1.524702551149425,5.9610848366939965e-05,0.0349342220186602,1870.382314681415,1.0000026636640902,5.458359751703862e-06,0.0145732691189027,0.0222199006041781,3.859643194585521e-06,0.0028694052711369,0.0066705577085965,0.0065060694936965
TOI1031_SECTORNone,0.3771259797107822,2.651633814161781,0.0001145984823847,0.1849718267763539,2281.32303294493,0.9999957473259484,1.1421688458618517e-05,0.0158624978168768,0.0420615355882981,8.07635336168928e-06,0.0037907464921581,0.026653352249109,0.0064877605550073
TOI0690_SECTORNone,0.1374179682340306,7.277068733085494,0.0001693831429162,-0.2006507509271905,1545.8863921315383,1.000025375721481,1.6893335317901347e-05,0.0158732313904627,0.1155105958445677,1.194539196014624e-05,0.002952292580794,0.1563408068588807,0.0064454456428383
TOI2120_SECTORNone,0.214846087206881,4.654494819992107,0.0010381077990019,-0.2115370493750343,1791.6448295773084,1.0000481650934376,0.0001066408592292,0.016349380958534,0.0760981089815742,7.540647471259179e-05,0.002608099777015,0.0565027134538871,0.0064363113333042
TOI0126_SECTORNone,0.6576812527412125,1.5204933937709255,0.0006573480608759,-0.1587587187917487,1325.5419415092974,1.000029593969718,6.06509302283676e-05,0.0146846030641714,0.0223278419492209,4.288668404975089e-05,0.0024860481117664,0.005747495028606,0.0064287717463738
TOI0172_SECTORNone,0.2015841814190334,4.960706703078541,0.0001733060090196,-0.0032844900508262,2061.87297683133,0.999981315649084,1.8865839088295827e-05,0.0173253747141485,0.0859461024778241,1.3340162752108212e-05,0.0037515387942252,0.0923201588158704,0.0064237278435677
TOI1474_SECTORNone,0.3767775521284391,2.6540859304142184,0.002237933347479,-0.3232350600905698,1765.5446462398554,1.0002063437648947,0.0002597560518319,0.0184730522442314,0.0490290680532214,0.0001836752657046,0.003751321288997,0.0264249528597087,0.0064045055359009
TOI4565_SECTORNone,0.1594987142850635,6.269643015508912,0.0001442641406561,-0.3539133929852558,1659.3697589606609,1.000021076310898,1.3839266108298622e-05,0.0152677415183192,0.0957232889729259,9.785838911823117e-06,0.0024339942753018,0.0956764778721739,0.0064021775271852
TOI0799_SECTORNone,0.1862213427954068,5.369953760341293,0.0001515938379851,-0.4610403308440709,1440.6111189809164,1.0000020792576223,1.467916756814345e-05,0.0154113261462023,0.0827581087906456,1.0379738929607874e-05,0.0037734081595848,0.1088115198381289,0.0063773846549111
TOI0430_SECTORNone,3.410925943967172,0.2931755237221369,5.268489126144472e-05,0.3051282844008851,1438.0311608878037,1.0000004581757558,5.0190285394498524e-06,0.0151619028235009,0.004445098800904,3.548989115213804e-06,0.0031943790199933,0.0002745629068288,0.0063724409293114
TOI1885_SECTORNone,0.1755145583343397,5.697533067855764,0.0003961484262091,0.0118877399249571,1955.7263796479149,0.9999347838419542,3.59930093541033e-05,0.0144604016486329,0.0823886165675625,2.545090098959728e-05,0.0021595406655554,0.0701027565470864,0.006363349005491
TOI0366_SECTORNone,1.179641453781377,0.8477152076967702,0.0012537940606579,0.4677901138459203,2087.8477844175018,1.0000023155951223,0.0001286052464866,0.0163249781827497,0.0138389322708349,9.093764188687658e-05,0.0029533477463404,0.0021223379274816,0.0063603507492952
TOI2185_SECTORNone,0.284707458945727,3.512377244006899,0.0006297450677058,-0.4879396707674771,2037.9975942233937,0.999997037135719,6.17173394021865e-05,0.0155977714539661,0.0547852575121312,4.3640749208077775e-05,0.0032872577858115,0.0405542218135909,0.006353739106558
TOI1627_SECTORNone,0.2129603623687238,4.695709515504016,0.0002345323201447,0.3531546560657768,1981.9761297748776,1.000099849127282,2.278292352178307e-05,0.0154606192201485,0.0725985767876358,1.610995971750731e-05,0.0028721840982803,0.0633307628262895,0.0063452219650729
TOI1350_SECTORNone,0.5437872889377374,1.838954349141652,0.0002645465276299,0.1542290198656151,2419.7074597626824,0.9999801231648464,2.457794506313217e-05,0.0147864403395617,0.0271915887707606,1.7379231621771185e-05,0.0038187828466686,0.0129141807231776,0.0063419214729575
TOI1941_SECTORNone,6.839481521577449,0.1462099132580683,5.852901721302069e-05,-0.2565928308328871,1325.3331235879805,0.9999980931219294,5.442334018390514e-06,0.0147990586930841,0.0021637690878169,3.848311289886165e-06,0.0024888740695954,5.320550405433116e-05,0.00632195787558
TOI1928_SECTORNone,0.1749368954355452,5.716347014792233,0.0004671188515117,-0.4137294849956744,2064.2213111987444,0.9999544845273118,5.034008123243797e-05,0.0171516793592481,0.0980449511039118,3.559581280493855e-05,0.0036019583604365,0.1176998361027486,0.0063170581075913
TOI1266_SECTORNone,0.22653277137853,4.414372339660417,0.0002085423327931,0.4031619635748053,1681.571926722086,1.0000484743696187,1.99116894623477e-05,0.0151961655017414,0.0670815326597891,1.407969064370678e-05,0.0025490613102501,0.0496727500908214,0.0063074675634886
TOI2562_SECTORNone,0.7453817413792756,1.341594440118122,0.0005359554264482,0.0373190900473929,2390.6023766695344,0.9999242035562632,5.450441161402248e-05,0.0161853880017113,0.0217142265542505,3.854043905685812e-05,0.0026990077891531,0.0048578783766061,0.0062982615699562
TOI0136_SECTORNone,2.162393410315216,0.4624505398646347,0.0003693778577154,-0.2064993126529495,1325.3946340981,0.9999842986224754,3.4387364754456505e-05,0.0148165867722163,0.0068519385517626,2.4315538805011472e-05,0.0026690296379551,0.0005708000177484,0.0062982212344893
TOI1219_SECTORNone,1.332883607595197,0.7502530560820766,0.0001145691004715,-0.4255256128012115,1386.2559079096654,1.0000089749058092,1.2671338709513922e-05,0.0176025314234828,0.0132063529952487,8.95998952820889e-06,0.004425290583789,0.0024909060068111,0.0062679648864331
TOI1934_SECTORNone,0.1609209507246244,6.214231245198441,0.0001541849462167,-0.3434980689714776,2336.3368264009146,1.0000667571983572,1.474965932801755e-05,0.0152250997816345,0.0946122907742976,1.0429584131032626e-05,0.0022589906558718,0.0872346966204082,0.0062480627111315
TOI2576_SECTORNone,0.2608307152085485,3.8339042976608217,0.0005624731446914,0.2408522244741191,2499.2714571862302,0.9999367030643764,5.5645083890053344e-05,0.0157450897761943,0.0603651673600068,3.934701615835103e-05,0.0033690082014776,0.0495204524213045,0.0062427061491581
TOI2217_SECTORNone,1.041674634248407,0.9599926571328332,0.0005761723228361,0.3257073542983701,2035.967604783076,0.9999915199355408,5.611937642256524e-05,0.0155017445421883,0.0148815609332497,3.9682391624356334e-05,0.003787992399438,0.0034909603912543,0.006229816788507
TOI4304_SECTORNone,0.1613385145624125,6.198148053564471,5.083577622840832e-05,0.3902479224177002,1489.2182828793502,1.0000039431551582,5.016381365759192e-06,0.0157051185214025,0.0973426497944302,3.54711728074616e-06,0.0031847041780243,0.1223469055466264,0.0062125328892933
TOI1166_SECTORNone,2.121242004462897,0.4714219301221135,0.0001117493626885,0.3637785780797055,2390.4846709033413,0.9999913302322848,1.0112813007734003e-05,0.0144028040967999,0.0067897977064841,7.150838654640241e-06,0.0023908282689694,0.0005313344138843,0.0061983125027364
TOI4622_SECTORNone,0.7720332143505603,1.2952810596901676,0.016097081021403,0.2249362207195246,2473.937694686289,0.9990512773155596,0.0016410230604324,0.0162251113384067,0.0210160794080024,0.0011603785341153,0.0028321422114942,0.0047516351585772,0.0061801138522039
TOI0567_SECTORNone,0.1793607128228791,5.575356967874632,0.0003529386283109,0.118975555258262,1517.3999923828417,1.0001459210771442,4.1063258081923965e-05,0.0185171584489719,0.1032397683837141,2.9036108247341745e-05,0.0034718699838579,0.1079217081678981,0.0061544347910827
TOI4547_SECTORNone,0.6681732926664584,1.496617735212569,0.0003991216277545,0.0313417738894577,2447.649891319347,0.999982962102294,5.207090389834456e-05,0.02076395056141,0.0310756966632833,3.681968924903247e-05,0.0038817837213774,0.0086946701184194,0.0061541281805804
TOI4279_SECTORNone,0.4721482398426345,2.1179788795427825,0.000323045954222,0.3176606426232222,2361.101779262145,0.9999881361819184,2.946973031569339e-05,0.0145188422576675,0.0307506012571531,2.0838246145965568e-05,0.0024138846363216,0.0108282870631604,0.0061375898248036
TOI4524_SECTORNone,0.1,10.0,4.784852509196231e-05,0.1277381550545599,2446.414409103213,1.0000067191472266,5.14914758581186e-06,0.0171272215688278,0.1712722156882783,3.640997175257906e-06,,,0.00612557743655
TOI3803_SECTORNone,0.3887594977635511,2.572284421995559,0.0004048088998248,0.0951905150821479,2580.72664016124,0.9999554839036556,4.089711721985797e-05,0.0160791384936589,0.0413601174663479,2.891862891714269e-05,0.002978667102013,0.0197087891843065,0.0061039517133591
TOI0166_SECTORNone,0.144175135076482,6.9360087609387024,0.0001653026350181,-0.1907645258470456,2063.1792424753976,1.000030867795942,1.7651088514362687e-05,0.016994635250095,0.1178749389836171,1.2481204383829835e-05,0.0028969734213043,0.1393682275360069,0.0061015448318829
TOI1223_SECTORNone,0.3403140960578001,2.9384618844297195,8.46372440097439e-05,-0.1778871451099494,1325.817778239164,1.000001966753517,8.066389720406153e-06,0.0151683317661016,0.044571564745074,5.70379887099265e-06,0.0038025905858076,0.0328336898997835,0.0060788652155092
TOI0491_SECTORNone,1.1999998481982943,0.8333334387511978,0.0006096806588416,0.4546010876751626,1491.2581967367537,0.9999521752377768,6.108172018148482e-05,0.0159451633547133,0.0132876378098328,4.319129854686711e-05,0.003000344497956,0.0020835730951749,0.0060661109669302
TOI2570_SECTORNone,1.3866420401845445,0.7211666537002678,0.000475184584641,0.1861105877896129,2500.0603545689464,1.0000525750231273,4.846275063422673e-05,0.0162317688085206,0.0117058103952771,3.426833960841438e-05,0.0033835131566794,0.0017597020645852,0.0060606333289227
TOI4619_SECTORNone,0.865266491604783,1.155713308792683,0.0017023676825273,-0.0965179387302548,2474.282450354462,1.000120026704632,0.0001738445297307,0.0162527851768562,0.0187835601338412,0.0001229266458448,0.0033936959385851,0.0045328688909982,0.0060363012191639
