TOI,P_mean,P_std
TIC160520811,5.15399211770251,0.0
TIC160521427,3.82085842693036,0.0
TIC160521567,1.4972201082480234,0.0
TIC160533144,0.4794369311355054,0.0
TIC160533651,0.4837987357997136,0.0
TIC160533720,1.7656687961855824,0.0
TIC160534712,6.890294837976065,0.0
TIC160534895,10.0,0.0
TIC160535037,0.4361769645545747,0.0
TIC160535351,3.340781218153481,0.0
TIC160535421,1.3189676197648128,0.0
TIC160535706,10.0,0.0
TIC160535751,5.587214270836979,0.0
TIC160536086,3.4716519500953265,0.0
TIC160536135,0.26599994421557,0.0
TIC160536227,2.06775580283789,0.0
TIC160536538,1.0739189839378778,0.0
TIC160536588,8.692342434614968,0.0
TIC160536589,0.3736573545835221,0.0
TIC160550553,5.587216439175428,0.0
TIC160550882,0.3736559712160496,0.0
TIC160550963,2.752792574947693,0.0
TIC160551095,0.2244568313517273,0.0
TIC160551942,1.9755648956458505,0.0
TIC160552281,2.3003031694862366,0.0
TIC160552621,2.067752575229872,0.0
TIC160553438,0.4326308102806743,0.0
TIC160553892,0.4701105214214544,0.0
TIC160583440,10.0,0.0
TIC160583519,1.9755649188909028,0.0
TIC160583987,1.1631788154919975,0.0
TIC160583993,3.1809199368562053,0.0
TIC160585543,1.153088007813562,0.0
TIC160585671,1.9466377382639577,0.0
TIC160585734,2.7527906351291933,0.0
TIC160586166,3.517563828536676,0.0
TIC160599479,1.173444140315536,0.0
TIC160599736,3.613175263644433,0.0
TIC160599964,0.8425208330621652,0.0
TIC160600404,6.099941599674482,0.0
TIC160600809,1.1097760696086083,0.0
TIC160601011,0.3976879865756996,0.0
TIC160601786,0.2329109964129857,0.0
TIC160602230,0.4397851266276232,0.0
TIC160602609,0.3350472846961163,0.0
TIC160602647,1.3806080360264834,0.0
TIC160602762,0.9862795145813266,0.0
TIC160602790,2.280576342984764,0.0
TIC160602798,4.388421951747698,0.0
TIC160603215,1.0610632997568143,0.0
TIC160603250,1.0696002233142734,0.0
TIC160603509,0.4855660854529749,0.0
TIC160603519,0.195710880664912,0.0
TIC160603568,2.9351290568261006,0.0
TIC160603620,2.591801793052346,0.0
TIC160603678,0.2869560903492373,0.0
TIC160603848,0.2535693800496549,0.0
TIC160603897,0.5555706474483334,0.0
TIC160604081,0.6721362425298795,0.0
TIC160604494,0.5107467464532722,0.0
TIC160604543,4.248181541018768,0.0
TIC160617691,0.4043387566288425,0.0
TIC160618102,8.158883859700554,0.0
TIC160618342,0.2731025751236886,0.0
TIC160618494,2.134136381972838,0.0
TIC160618515,0.1930110656336195,0.0
TIC160618897,10.0,0.0
TIC160619243,1.3124649743491357,0.0
TIC16109048,3.3833090932443257,0.0
TIC161094605,4.783155947074193,0.0
TIC161177014,6.550802851633535,0.0
TIC161179275,1.2996362826387289,0.0
TIC161183199,6.099946084689041,0.0
TIC161190740,3.143326058889793,0.0
TIC161283836,4.617043723700345,0.0
TIC161284417,0.3757712693278225,0.0
TIC161287859,0.2829871081457359,0.0
TIC161443005,6.890316024234768,0.0
TIC161448394,6.890316902564841,0.0
TIC161554904,0.8042967499231003,0.0
TIC16184850,4.961665668303994,0.0
TIC16187387,0.5486945704770836,0.0
TIC16197544,10.0,0.0
TIC16200170,0.2719871766256156,0.0
TIC16308636,6.716275285351098,0.0
TIC16316642,2.0053820411026693,0.0
TIC16399602,1.8779111829727928,0.0
TIC16402031,0.2271436111825759,0.0
TIC16402189,0.1592558604738303,0.0
TIC16408173,6.09994845875203,0.0
TIC16414088,2.6969654049546934,0.0
TIC164413080,2.242079407757492,0.0
TIC164414051,3.933879601696593,0.0
TIC164414609,3.613133716773652,0.0
TIC164414623,0.1496605205412505,0.0
TIC164414655,0.3654334125932587,0.0
TIC164415564,0.1795808752892202,0.0
TIC164416605,2.8716899617331983,0.0
TIC164455576,0.1435987396585231,0.0
TIC164456518,4.538186653525794,0.0
TIC164457098,5.255846590918354,0.0
TIC164457507,0.4864457600070053,0.0
TIC164457525,5.83228882123413,0.0
TIC164458193,3.0013530104916315,0.0
TIC164458225,0.1028734475320268,0.0
TIC164458426,0.2109216883454408,0.0
TIC164458488,0.2437999783442742,0.0
TIC164458714,9.63753065297241,0.0
TIC164459427,0.3015978594456041,0.0
TIC164460208,2.810965703428949,0.0
TIC164460453,0.5441900055509497,0.0
TIC164461124,0.6931512715178402,0.0
TIC164461807,0.69315086907782,0.0
TIC164463075,0.1923094872843101,0.0
TIC164463140,8.15885930855384,0.0
TIC164463430,0.1840558751556334,0.0
TIC164464004,5.361828735079569,0.0
TIC164464070,5.361829127312146,0.0
TIC164464417,0.7783786631832484,0.0
TIC164522394,0.4412387476965967,0.0
TIC164522634,0.2047496091190025,0.0
TIC164523901,3.001355434693709,0.0
TIC164524541,0.1575538063583719,0.0
TIC164525250,5.963094212922882,0.0
TIC164525365,2.64330174514869,0.0
TIC164525743,1.68721559487712,0.0
TIC164527141,1.851718649114267,0.0
TIC164527695,5.963088859878693,0.0
TIC164527723,1.3734565758858253,0.0
TIC164530781,0.1187203737440836,0.0
TIC164552029,8.986092259681623,0.0
TIC164552564,2.280542359718805,0.0
TIC164554097,4.783097348658306,0.0
TIC164555597,1.50567921042662,0.0
TIC164556407,0.4918452560191709,0.0
TIC164556761,10.0,0.0
TIC164557035,0.2907166280769037,0.0
TIC164557531,1.3456554151806714,0.0
TIC164557694,0.1099799117738361,0.0
TIC164558072,1.210837317375709,0.0
TIC164559875,0.2120995778082297,0.0
TIC164644375,0.546426922688479,0.0
TIC164646094,2.9350846273437416,0.0
TIC164646288,0.3669460686243136,0.0
TIC164646448,1.7656388092647717,0.0
TIC164646524,0.102358346743919,0.0
TIC164646534,0.4319197672439659,0.0
TIC164646661,5.055951801195789,0.0
TIC164647385,0.1115481701212782,0.0
TIC164647540,0.369495831361904,0.0
TIC164648617,5.832282764561216,0.0
TIC164649863,0.3151835295174698,0.0
TIC164652144,0.4319207642567984,0.0
TIC164652245,9.637530779875924,0.0
TIC164654277,3.82082454404189,0.0
TIC164654307,0.1082337122480709,0.0
TIC164654501,4.11660651211136,0.0
TIC164656364,1.366400671871282,0.0
TIC164656524,0.1370130794162398,0.0
TIC164668179,5.361839589461567,0.0
TIC164669075,10.0,0.0
TIC164669398,0.931010377073792,0.0
TIC164669854,0.1749722606782237,0.0
TIC164670275,1.4098720585836286,0.0
TIC164670299,6.89027116242479,0.0
TIC164670606,2.0053439437140748,0.0
TIC164674435,0.8700753304793003,0.0
TIC164674454,4.116599693946914,0.0
TIC164674459,0.1587763296322517,0.0
TIC164674711,1.040285653904284,0.0
TIC164674992,1.1051447029930712,0.0
TIC164677806,2.2233372449800166,0.0
TIC164721250,4.616988882959481,0.0
TIC164721759,8.158865303440237,0.0
TIC164722194,2.0053463399682654,0.0
TIC164722832,5.055964642485649,0.0
TIC164723619,5.832294364199726,0.0
TIC164724040,5.707106522126908,0.0
TIC164725234,2.8716922083792813,0.0
TIC164726308,0.6491531737612253,0.0
TIC164726946,0.2283085982628701,0.0
TIC164728128,2.59176463270302,0.0
TIC164729302,0.1290335780085218,0.0
TIC164729771,7.471093429615317,0.0
TIC164730843,2.5181262220598395,0.0
TIC164730883,5.0559553891146845,0.0
TIC164731095,10.0,0.0
TIC164731102,6.550749526910302,0.0
TIC164778123,1.918524258432414,0.0
TIC164778440,0.8425069103639362,0.0
TIC164781040,0.7852777389925315,0.0
TIC164781045,2.340781351751676,0.0
TIC164781116,5.587179252709328,0.0
TIC164782264,0.2220181135739468,0.0
TIC164782526,5.58718225962751,0.0
TIC164783258,5.587181658086595,0.0
TIC164783277,1.70890577386034,0.0
TIC164784457,0.624749013966855,0.0
TIC164785720,3.07067963282204,0.0
TIC164786087,1.3734577979671907,0.0
TIC164827658,10.0,0.0
TIC164828012,0.5772727158800243,0.0
TIC164828419,0.1417609715941311,0.0
TIC164828968,1.036232514554201,0.0
TIC164829562,0.1630610563680739,0.0
TIC164830630,0.2555147403985144,0.0
TIC164830786,6.716224211570856,0.0
TIC164832047,5.707104350444927,0.0
TIC164832224,2.4485630175799145,0.0
TIC164832454,3.340755363478758,0.0
TIC164833847,0.3537658367282025,0.0
TIC164833925,0.1322430775798906,0.0
TIC164834421,1.5678320801865735,0.0
TIC164835036,9.30042144825786,0.0
TIC164835544,2.1171207823181435,0.0
TIC164835943,6.393244182402847,0.0
TIC164881786,0.2014916957526379,0.0
TIC164882482,10.0,0.0
TIC164882967,5.963092421029845,0.0
TIC164883253,0.1576471066043921,0.0
TIC164884235,1.1097593246314728,0.0
TIC164885008,5.963089036990972,0.0
TIC164886225,3.876527100110906,0.0
TIC164886235,0.1462846348890395,0.0
TIC164886497,2.4485572822839394,0.0
TIC164886585,1.5678255436217474,0.0
TIC164886812,10.0,0.0
TIC164889754,1.183879481802041,0.0
TIC164890208,5.05596161724287,0.0
TIC164890880,0.200579588421801,0.0
TIC164892045,6.71622860452657,0.0
TIC164892194,5.587181299908216,0.0
TIC164998949,0.7394182436007275,0.0
TIC164998958,4.698582461424974,0.0
TIC164999822,0.9213341863821836,0.0
TIC16521319,2.134146107680497,0.0
TIC16526139,3.993015636092583,0.0
TIC165283283,5.056012927459235,0.0
TIC165286005,0.567430265898119,0.0
TIC165286030,1.645479729470359,0.0
TIC165286098,5.056016408264397,0.0
TIC165303206,2.300317133107982,0.0
TIC165303712,3.426918806268829,0.0
TIC165303771,2.005381265487476,0.0
TIC165304192,2.811017939432136,0.0
TIC165304716,6.55080669526923,0.0
TIC165304748,5.707159861782125,0.0
TIC165305513,0.824243785374616,0.0
TIC165305800,2.494550380673233,0.0
TIC165306325,1.5678596769811168,0.0
TIC165306388,4.181402507399493,0.0
TIC165307617,1.2163999412210675,0.0
TIC165308270,2.5918114064204585,0.0
TIC165308389,1.2108600697104863,0.0
TIC165308658,3.426917990361117,0.0
TIC165308804,0.1637678476386294,0.0
TIC165309450,5.0560158011909655,0.0
TIC165309987,1.0011386075616755,0.0
TIC165311997,9.300433460082798,0.0
TIC165471200,4.7830992119611615,0.0
TIC165497854,2.100390391640599,0.0
TIC165498001,9.63753041714416,0.0
TIC165498192,4.961606375182588,0.0
TIC165498199,3.9338799502932096,0.0
TIC165498437,0.4216456127854814,0.0
TIC165499613,1.7539870271950673,0.0
TIC165499752,3.992949355726893,0.0
TIC165500708,9.63753003771891,0.0
TIC165501404,3.992961482673477,0.0
TIC165501913,0.1238644561658587,0.0
TIC165501942,4.783103713427822,0.0
TIC165502288,3.5646979150366858,0.0
TIC165502479,0.8319620588941206,0.0
TIC165502521,0.179823874980876,0.0
TIC165502934,0.4061866867461406,0.0
TIC165526988,2.300271057977108,0.0
TIC165527358,6.243112857783136,0.0
TIC165527918,0.9862596331927213,0.0
TIC165528287,9.30041667506548,0.0
TIC165528645,0.2607765167671081,0.0
TIC165529165,5.36182933797842,0.0
TIC165529451,5.587172595710482,0.0
TIC165529663,8.417148279970654,0.0
TIC165530380,5.153968152600081,0.0
TIC165530450,1.6353295262023448,0.0
TIC165530589,1.960974902611744,0.0
TIC165531514,1.5586333166742468,0.0
TIC165549035,10.0,0.0
TIC165549235,1.440418844601005,0.0
TIC165549436,0.9408906509156508,0.0
TIC165549511,7.915952988219355,0.0
TIC165550022,5.361831603614905,0.0
TIC165550041,3.299295418098713,0.0
TIC165550166,2.2611514424002963,0.0
TIC165550566,5.25584722730841,0.0
TIC165551262,1.918526248100613,0.0
TIC165551380,5.255845720056604,0.0
TIC165551882,0.1446925153198589,0.0
TIC165552714,3.29928895252022,0.0
TIC165553746,4.053832303295138,0.0
TIC165554103,0.1141338450977123,0.0
TIC165554484,7.07357461794001,0.0
TIC165555303,0.5146958022306536,0.0
TIC165555520,9.637531686003747,0.0
TIC165555541,6.099899536680175,0.0
TIC165989725,10.0,0.0
TIC165989850,4.388373652395396,0.0
TIC165989851,2.3002717850697127,0.0
TIC165990086,0.673827225360856,0.0
TIC165990275,0.5464248275558786,0.0
TIC165990357,3.714063633249773,0.0
TIC165991339,4.317114141271653,0.0
TIC165991532,1.280826474866461,0.0
TIC165991548,0.2863322645046127,0.0
TIC165992084,5.361826627342859,0.0
TIC165992210,10.0,0.0
TIC166003759,9.63752836305303,0.0
TIC166004496,0.1250871731205936,0.0
TIC166004965,0.584891372851591,0.0
TIC166005292,4.388377803508946,0.0
TIC166005664,1.1005682852439471,0.0
TIC166005697,1.387789989514209,0.0
TIC166011625,0.1187199088350267,0.0
TIC166011853,0.1153216105117917,0.0
TIC166011864,0.1123966400865698,0.0
TIC166012100,10.0,0.0
TIC166012365,7.266902550825313,0.0
TIC166012664,1.008712634789762,0.0
TIC166012808,0.2689539293276274,0.0
TIC166052533,5.255829240295212,0.0
TIC166052599,1.3805822072395602,0.0
TIC166053959,0.8934621215475194,0.0
TIC166055029,4.961594053461731,0.0
TIC166055300,5.361821355177966,0.0
TIC166064264,4.116600925014242,0.0
TIC166064408,4.783097765604565,0.0
TIC166064610,4.698569609227684,0.0
TIC166064773,0.9213280761010252,0.0
TIC166066762,2.426212896048777,0.0
TIC166073877,10.0,0.0
TIC166074113,2.967840881874185,0.0
TIC166075851,4.870712979623595,0.0
TIC166075919,5.153958275680313,0.0
TIC166076290,10.0,0.0
TIC166076472,0.1951319588060473,0.0
TIC166085115,1.205340483716052,0.0
TIC166086247,1.5678180993541244,0.0
TIC166086376,1.9466071879034827,0.0
TIC166086403,4.783084340410615,0.0
TIC166086554,0.1460430833011906,0.0
TIC166087190,0.4250156927368242,0.0
TIC166087289,0.1449288016342436,0.0
TIC166087356,0.9408896310972188,0.0
TIC166087587,4.870705387338037,0.0
TIC166089209,9.637529966853716,0.0
TIC166089535,1.6253288782090074,0.0
TIC166089540,4.961606786955695,0.0
TIC166126718,5.255840907809233,0.0
TIC166126810,0.9277587719602212,0.0
TIC166126884,8.69231814432192,0.0
TIC166126993,8.41714307771646,0.0
TIC166127019,1.105142312996695,0.0
TIC166127351,5.472168473994773,0.0
TIC166150431,2.26114838294167,0.0
TIC166150466,4.698570772083359,0.0
TIC166150713,0.1875614998593903,0.0
TIC166150800,0.4031071104447826,0.0
TIC166150876,1.4723232815613856,0.0
TIC166150990,2.3407692754953624,0.0
TIC166151118,5.832273539316224,0.0
TIC166151252,2.0517562808092045,0.0
TIC166152871,0.4124883554721348,0.0
TIC166173971,3.1808829371996623,0.0
TIC166175575,2.8716750541869773,0.0
TIC166175778,0.604848029617509,0.0
TIC166176012,0.7373632114773154,0.0
TIC166176136,0.9342786518759724,0.0
TIC166176221,3.662909369909918,0.0
TIC166176546,3.070671439104746,0.0
TIC166176593,2.5667397609141727,0.0
TIC166176668,8.15885642947388,0.0
TIC166176793,2.840993807786599,0.0
TIC166178057,2.448552385965496,0.0
TIC16617827,0.1453286695860182,0.0
TIC166180417,4.961606330654073,0.0
TIC16619926,2.03609367502488,0.0
TIC16620655,4.698633703525728,0.0
TIC16620660,2.0053811544265816,0.0
TIC16621585,2.382774397707388,0.0
TIC16622487,0.3654423672746133,0.0
TIC16622862,1.4024634532352929,0.0
TIC16625516,4.1814018590979645,0.0
TIC16728252,2.4262616393285192,0.0
TIC16728682,3.613193943136903,0.0
TIC16729791,0.9343014730110624,0.0
TIC16732768,2.1171572593232613,0.0
TIC16733096,0.7253135952262986,0.0
TIC16734200,8.158899913682303,0.0
TIC16734598,2.3827760429207845,0.0
TIC16736705,2.1004322657548467,0.0
TIC16739247,0.5980621971966478,0.0
TIC16740101,1.4805563976003298,0.0
TIC16740282,8.692348654537957,0.0
TIC16834509,4.870778095450845,0.0
TIC16834517,3.2589097682211263,0.0
TIC168911253,7.68711359325934,0.0
TIC168912879,1.028227362795309,0.0
TIC168913589,1.2390584354291827,0.0
TIC168990573,1.4888271822291397,0.0
TIC168996597,0.174514266197291,0.0
TIC169073828,0.554408700785855,0.0
TIC169074169,5.361858168714668,0.0
TIC169074364,4.870745078564494,0.0
TIC169078579,10.0,0.0
TIC169078648,5.153990953115966,0.0
TIC169078762,5.255870861837031,0.0
TIC169079394,0.5650122229642814,0.0
TIC169175441,0.2394124228407324,0.0
TIC169184752,9.637534596230113,0.0
TIC169190073,7.073598196482515,0.0
TIC169362130,1.7199689600389558,0.0
TIC169377328,0.9826285382614228,0.0
TIC169456040,5.361860258119061,0.0
TIC16946453,0.9578604033282332,0.0
TIC169464993,4.181372977043664,0.0
TIC169465955,2.8410302805306173,0.0
TIC169466139,1.514269282232505,0.0
TIC169466191,1.409886269199872,0.0
TIC169466444,2.06774374123491,0.0
TIC169466684,9.63753519269806,0.0
TIC169467155,5.707130152028928,0.0
TIC16953433,2.811017165956073,0.0
TIC16954104,4.870778903538352,0.0
TIC169566096,0.1605035613182284,0.0
TIC169569630,9.637534457983593,0.0
TIC169640678,1.0011269854843396,0.0
TIC169645174,4.617009364599762,0.0
TIC169651932,0.2190923158416617,0.0
TIC169653347,1.76565577278262,0.0
TIC169736538,7.915973648079843,0.0
TIC169741846,8.69233354154676,0.0
TIC169817525,0.1712551252644539,0.0
TIC169819135,3.99299147911569,0.0
TIC169819162,1.6765920321652616,0.0
TIC169819920,5.587205203675043,0.0
TIC169820068,3.766724749270675,0.0
TIC169820413,2.8410306783370176,0.0
TIC169822625,4.388410266873448,0.0
TIC169941482,0.1058224784263462,0.0
TIC170074725,0.1648827368642124,0.0
TIC170078311,2.5422234631134364,0.0
TIC170078616,1.7774601537532624,0.0
TIC170187712,0.4927608707983523,0.0
TIC170191849,2.5181486102708144,0.0
TIC170246850,2.100413213563526,0.0
TIC170251051,2.382755433852296,0.0
TIC170254625,0.1006168679481157,0.0
TIC170255099,0.6523460098646602,0.0
TIC170256206,0.1224962298725657,0.0
TIC170257220,5.9631206468782105,0.0
TIC170343943,0.6336890815864795,0.0
TIC170344769,1.6057169448999715,0.0
TIC17034490,3.2993516586737046,0.0
TIC170346626,1.2747027751709306,0.0
TIC17035332,0.4918561929813629,0.0
TIC17035586,1.148119822706985,0.0
TIC17035611,2.051807831029039,0.0
TIC17035907,1.3321971653513736,0.0
TIC170359888,7.915888435216236,0.0
TIC17036152,1.7199916301590683,0.0
TIC17036308,1.5495854881931037,0.0
TIC17038893,6.099953805622427,0.0
TIC170555765,3.9929864672409647,0.0
TIC170558670,2.5422252613248046,0.0
TIC170645919,0.3363174974847251,0.0
TIC170647040,1.9047999021259097,0.0
TIC170647809,2.4713417600491465,0.0
TIC170648954,5.361864910638466,0.0
TIC170650685,0.1251484687541219,0.0
TIC170652177,0.1521462581737344,0.0
TIC170652272,0.1568122532199618,0.0
TIC170652304,2.3827557383699696,0.0
TIC170652606,2.2233591560027284,0.0
TIC170652867,4.870753396373372,0.0
TIC170733017,4.538215757574696,0.0
TIC170733372,2.967879736070502,0.0
TIC170733766,0.1211566914145198,0.0
TIC170734156,2.300299454559492,0.0
TIC170734298,1.216388715247526,0.0
TIC170735592,4.181374940800647,0.0
TIC170741080,4.462054774442219,0.0
TIC170742560,2.1341296774804634,0.0
TIC171021385,2.300297428289282,0.0
TIC171029578,3.7141096504224778,0.0
TIC171030943,7.9159786583699185,0.0
TIC171088877,0.6475798060663379,0.0
TIC171091790,0.1886288884858377,0.0
TIC171093035,4.961645710135364,0.0
TIC171093514,2.134132469402766,0.0
TIC171094604,0.9973752665422148,0.0
TIC171095675,1.456217558338636,0.0
TIC171096044,0.9213422236473688,0.0
TIC171097549,2.871716763937012,0.0
TIC171098521,2.036077039106944,0.0
TIC171101426,5.587206274700815,0.0
TIC171101728,0.6491606398384228,0.0
TIC171101764,2.935116669707817,0.0
TIC171176395,0.9718554990908138,0.0
TIC171178695,5.707130563385345,0.0
TIC17125275,3.9930216280905104,0.0
TIC17125425,0.5087977317236456,0.0
TIC1712545096,5.255825522642063,0.0
TIC17125695,2.036096150897102,0.0
TIC17125739,2.0206229676075087,0.0
TIC17125844,1.904819164271583,0.0
TIC17125930,1.345681768817431,0.0
TIC1712597083,0.6491480741045571,0.0
TIC17126002,2.404322912158039,0.0
TIC1712629922,0.1069702187544702,0.0
TIC17126940,3.3408067854799914,0.0
TIC17127717,3.662970864797104,0.0
TIC1712817743,0.116841904635422,0.0
TIC17130641,4.388439987640038,0.0
TIC171307318,0.2900847297287762,0.0
TIC171319386,1.891248511807421,0.0
TIC171320257,0.1174632214625106,0.0
TIC1713909191,10.0,0.0
TIC1713926446,0.1937097293218311,0.0
TIC171416831,0.8319713558889419,0.0
TIC171419257,0.8560796728690895,0.0
TIC1714309623,0.1030324494107209,0.0
TIC1714378818,0.6174905853236002,0.0
TIC1714516119,2.81096597276034,0.0
TIC171500655,4.698607273656871,0.0
TIC171501617,3.6629433956220048,0.0
TIC171502734,4.783132019375565,0.0
TIC171504093,0.1604071615923923,0.0
TIC171505466,1.0049142382863454,0.0
TIC171506125,0.4412446962967798,0.0
TIC171506492,0.149326555184008,0.0
TIC171506971,3.340781577558097,0.0
TIC171508234,2.0839523443034884,0.0
TIC171510014,0.1611851957099432,0.0
TIC171510762,5.832322369634906,0.0
TIC171510871,0.5068527460426677,0.0
TIC171514200,4.783133553347374,0.0
TIC1715226832,7.266891026641164,0.0
TIC1715248897,4.053825995075176,0.0
TIC1715269620,2.1513673841708463,0.0
TIC1715296771,1.990319649220814,0.0
TIC1715312730,0.1410834158786111,0.0
TIC1715434329,2.840992516754593,0.0
TIC1715651793,0.2998956633960459,0.0
TIC1715683215,0.2667937145374512,0.0
TIC1715686794,0.4157103830071544,0.0
TIC1715691682,1.3124337646382067,0.0
TIC1715801474,1.1051422844868617,0.0
TIC171582005,5.963122725479062,0.0
TIC1715827857,0.2424655887859979,0.0
TIC1715835551,7.471095076192191,0.0
TIC171583756,2.471343233697864,0.0
TIC171585303,3.99299344435103,0.0
TIC171587829,7.915978174877956,0.0
TIC1715909350,1.424981968823669,0.0
TIC171591531,0.691358771524711,0.0
TIC1715947394,0.4312187771675128,0.0
TIC1715954921,1.82627390053225,0.0
TIC1715969532,0.3129571630334483,0.0
TIC1715974414,0.306817708449877,0.0
TIC1716020176,0.7693689607726971,0.0
TIC1716117859,0.3423767802200642,0.0
TIC1716171770,7.915961178683337,0.0
TIC1716207076,0.7761091209930951,0.0
TIC1716234864,7.266907647029575,0.0
TIC1716292969,0.1048206119686282,0.0
TIC1716301030,10.0,0.0
TIC1716303466,0.1137439842164564,0.0
TIC1716354739,0.1923091345860006,0.0
TIC1716386083,5.153952245626528,0.0
TIC1716394343,0.22426364907061,0.0
TIC1716398518,9.300417205788682,0.0
TIC1716427358,0.3700104330493832,0.0
TIC1716432767,0.330461345989652,0.0
TIC1716462870,1.0402864492436985,0.0
TIC1716503300,0.9087327583867292,0.0
TIC1716562915,0.3111262623910255,0.0
TIC1716614258,0.2440241319605169,0.0
TIC1716632592,0.7738489558148725,0.0
TIC1716693230,1.7089035851286742,0.0
TIC1716784252,0.3384545131166692,0.0
TIC1716847805,1.0164219732089292,0.0
TIC1716890871,1.1051457380750025,0.0
TIC1716929888,6.550751169121418,0.0
TIC1716935073,2.871689647240636,0.0
TIC1716950085,0.2592531610181307,0.0
TIC1716972195,3.564706747127167,0.0
TIC1716997043,0.1973060725790938,0.0
TIC1717025833,3.2588774529747275,0.0
TIC1717076950,2.6433056992389097,0.0
TIC1717079066,1.7656493796939698,0.0
TIC1717187235,0.1190933592265042,0.0
TIC1717198631,9.637532625887582,0.0
TIC1717203751,1.975550533365486,0.0
TIC1717219985,0.131980631549494,0.0
TIC1717223994,1.0402916221010332,0.0
TIC1717232303,1.0362381192754515,0.0
TIC1717244396,5.707121443908053,0.0
TIC1717264870,0.1793402669653205,0.0
TIC1717274142,0.5980530113721424,0.0
TIC1717396345,0.1395307564072462,0.0
TIC1717397753,7.471114974914586,0.0
TIC1717416044,0.1033141557590571,0.0
TIC1717448196,0.9409045697077456,0.0
TIC1717474235,9.63753476460416,0.0
TIC1717486585,0.1913430834590745,0.0
TIC1717487546,0.2523645556593245,0.0
TIC1717515932,2.020604676642807,0.0
TIC1717519017,4.053871139754362,0.0
TIC1717562071,8.417167548809491,0.0
TIC1717573224,0.3924060257192578,0.0
TIC1717585166,4.9616523994180985,0.0
TIC1717587293,0.2151929103656211,0.0
TIC1717596648,1.3124442040869504,0.0
TIC1717598020,0.5772747394237958,0.0
TIC1717600472,0.2151897526003647,0.0
TIC1717615998,0.1624635538794793,0.0
TIC1717622636,0.1311988982421729,0.0
TIC1717636626,0.24999014559372,0.0
TIC1717648382,0.2398422080475603,0.0
TIC1717651980,5.707107604486141,0.0
TIC1717669428,0.138224257609539,0.0
TIC1717671194,0.1256205452798241,0.0
TIC1717679621,0.1568110821445497,0.0
TIC1717701625,0.3329462980194561,0.0
TIC1717712205,10.0,0.0
TIC1717725634,5.255861629315016,0.0
TIC1717726681,6.890285121430657,0.0
TIC1717731452,5.361851302369124,0.0
TIC1717732425,3.933903585740161,0.0
TIC1717745637,4.317142425993958,0.0
TIC1717746341,0.2090983950266187,0.0
TIC1717770600,6.890288358572197,0.0
TIC1717770932,0.1175149143235246,0.0
TIC1717832991,3.876553841338828,0.0
TIC1717844832,2.404301073669776,0.0
TIC1717851687,0.108323366187832,0.0
TIC1717865735,4.617018998732157,0.0
TIC1717889078,2.404304822253046,0.0
TIC1717892811,4.181377771216941,0.0
TIC1717895599,4.248189072566146,0.0
TIC1717920160,3.2993269395640814,0.0
TIC171793108,0.2349694617231029,0.0
TIC1717936601,2.3827569865862177,0.0
TIC1717957117,3.820869982810702,0.0
TIC1717966873,2.117145862018974,0.0
TIC1717993859,3.471654854164432,0.0
TIC1717999268,4.5382322815854135,0.0
TIC1718018400,9.300429552374917,0.0
TIC1718029689,1.3594304543653477,0.0
TIC1718039944,1.1382816961409037,0.0
TIC1718047913,0.2605260771455788,0.0
TIC1718049585,2.9030787014864967,0.0
TIC1718054365,1.9903610239423744,0.0
TIC1718070519,0.9936533447164332,0.0
TIC1718077158,6.099943137573787,0.0
TIC1718100005,5.255892295191185,0.0
TIC1718104730,1.5771534945604289,0.0
TIC1718124396,0.2196381740470042,0.0
TIC1718124530,2.9351367657803324,0.0
TIC1718127190,1.1839018034092343,0.0
TIC1718133691,2.811013331220624,0.0
TIC1718145826,0.1218792443292898,0.0
TIC1718150522,2.2605090921934563,0.0
TIC1718195079,2.2421296126470858,0.0
TIC1718201850,3.876589623603967,0.0
TIC1718203434,2.871739329635869,0.0
TIC1718214453,0.4882444385954045,0.0
TIC1718225859,3.876580906297361,0.0
TIC1718244614,3.4895698335889898,0.0
TIC1718246518,0.1761351726521791,0.0
TIC1718249175,2.883212458079385,0.0
TIC1718250818,2.748257989910466,0.0
TIC1718261327,10.0,0.0
TIC1718263696,7.521861507136951,0.0
TIC1718264579,10.0,0.0
TIC1718264827,1.7311938151898374,0.0
TIC1718271335,10.0,0.0
TIC1718274892,9.30043672590208,0.0
TIC1718312312,3.4716777683884548,0.0
TIC1718315958,10.0,0.0
TIC1718317037,5.832364194853647,0.0
TIC171876171,0.1705960473801797,0.0
TIC171878957,5.963122347272017,0.0
TIC171881184,0.847891013814506,0.0
TIC171882709,0.9683175173163548,0.0
TIC171882897,0.3551873011057044,0.0
TIC171883078,4.462058483896693,0.0
TIC171884646,0.2104239119368081,0.0
TIC171968443,0.2435801406676343,0.0
TIC171970567,0.9613162320378592,0.0
TIC171971612,5.707135420706059,0.0
TIC171971636,3.21943087714518,0.0
TIC171971913,5.707135382711358,0.0
TIC171972166,0.297552235049794,0.0
TIC171974450,1.345669112102171,0.0
TIC171974705,0.5117300592949814,0.0
TIC171974763,0.1379387882967029,0.0
TIC171977235,0.3912500599812523,0.0
TIC171977939,8.417166435639377,0.0
TIC171982304,0.5747848317695363,0.0
TIC172060088,5.361865246549476,0.0
TIC172061190,0.1015002645106211,0.0
TIC172261504,4.698605502224655,0.0
TIC172265642,7.471120897960332,0.0
TIC172269365,0.1516256224668389,0.0
